date,给水泵A出口压力,给水泵B出口压力,给水泵出口母管压力,引风机入口烟气压力1,引风机入口烟气压力2,炉排中心风压力,炉排中心风风量,炉排低侧风压力,炉排低侧风风量,炉排高侧风压力,炉排高侧风风量,炉膛前墙二次风压力,炉膛压力1,炉膛压力2,炉膛后墙二次风压力,炉膛温度1,炉膛温度2,烟气冷却器出口烟气压力1,烟气冷却器出口烟气压力2,省煤器入口氧量1,省煤器入口氧量2,省煤器入口烟气压力,省煤器出口烟气压力,空气预热器出口风压力,送风机出口风量,一级减温器调节阀位置反馈,三级烟冷器出口压力,二级减温器调节阀位置反馈,五级烟冷器出口压力,减温器入口流量,四级烟冷器出口压力,汽包压力1,汽包压力2,汽包水位1,汽包水位2,省煤器低温段出口压力,省煤器高温段入口压力,省煤器高温段出口压力,空预器入口水量,给水流量1,给水流量2,给水流量3,OT
2022-01-05 10:56:20,9.53,9.47,9.52,-6.21,-12.5,0.73,-3541.55,0.63,1219.43,0.32,14166.2,-0.07,-234.43,-278.39,-0.05,661.51,703.17,-2.21,-2.26,20.0,13.85,-0.5,-0.88,6.83,421.25,0.21,-1.93,33.0,-1.16,0.82,-1.67,8.62,8.6,511.83,514.44,-0.99,-0.63,-0.81,31.93,11.51,11.32,11.02,25.25
2022-01-05 10:56:30,9.53,9.47,9.52,-6.11,-12.5,1.32,-3541.55,0.82,1119.98,0.5,14166.2,-0.07,-197.8,-225.27,-0.08,661.51,703.17,-2.17,-2.23,20.0,12.48,-0.56,-0.93,6.62,460.93,0.21,-1.88,33.0,-1.13,0.82,-1.63,8.62,8.6,511.83,509.22,-0.93,-0.57,-0.76,31.93,11.51,11.32,11.02,25.25
2022-01-05 10:56:40,9.53,9.47,9.52,-6.04,-12.5,1.43,-3541.55,0.86,1119.98,0.57,14166.2,-0.07,-232.6,-225.27,-0.08,661.51,703.17,-2.17,-2.2,20.0,11.25,-0.55,-0.93,6.62,468.25,0.21,-1.88,33.0,-1.09,0.82,-1.61,8.62,8.6,518.5,514.44,-0.93,-0.58,-0.76,31.93,11.51,11.32,11.02,25.25
2022-01-05 10:56:50,9.53,9.47,9.52,-6.04,-12.5,1.4,-3541.55,0.79,1119.98,0.48,14166.2,-0.07,-190.48,-293.04,-0.08,661.51,703.17,-2.19,-2.24,20.0,10.27,-0.49,-0.93,6.62,466.73,0.21,-1.91,33.0,-1.14,0.83,-1.65,8.62,8.6,518.5,507.77,-0.97,-0.62,-0.79,31.93,11.51,11.32,11.02,25.25
2022-01-05 10:57:00,9.53,9.47,9.52,-6.04,-12.5,1.34,-3541.55,0.74,1262.68,0.42,14166.2,-0.07,-241.76,-324.18,-0.08,661.51,703.17,-2.23,-2.28,20.0,10.04,-0.52,-0.95,6.57,475.27,0.21,-1.95,33.0,-1.18,0.83,-1.69,8.62,8.6,513.57,507.77,-1.01,-0.67,-0.83,31.93,11.51,11.32,11.02,25.25
2022-01-05 10:57:10,9.53,9.47,9.52,-6.13,-12.5,1.34,-3541.55,0.77,1262.68,0.49,14166.2,-0.07,-285.71,-287.55,-0.08,653.17,703.17,-2.21,-2.25,20.0,10.04,-0.56,-0.95,6.57,470.09,0.21,-1.93,33.0,-1.15,0.83,-1.68,8.62,8.6,513.57,517.92,-0.97,-0.63,-0.79,31.93,11.51,11.32,10.84,25.25
2022-01-05 10:57:20,9.53,9.47,9.52,-6.13,-12.5,1.42,-3541.55,0.86,1643.21,0.52,14166.2,-0.07,-205.13,-186.81,-0.08,653.17,703.17,-2.15,-2.2,20.0,10.35,-0.58,-0.95,6.57,464.29,0.21,-1.87,33.0,-1.08,0.83,-1.61,8.62,8.6,513.57,511.54,-0.91,-0.55,-0.73,31.93,11.51,11.18,10.84,25.25
2022-01-05 10:57:30,9.53,9.47,9.52,-6.13,-12.5,1.8,-3541.55,1.27,12021.38,1.04,14166.2,-0.07,-14.65,0.0,-0.08,653.17,703.17,-2.02,-2.09,20.0,11.04,-0.56,-0.91,6.21,540.29,0.21,-1.75,33.0,-0.95,0.73,-1.49,8.62,8.6,513.57,511.54,-0.77,-0.39,-0.55,31.93,11.51,11.18,10.84,25.25
2022-01-05 10:57:40,9.53,9.47,9.52,-6.07,-12.5,1.73,-3541.55,1.23,14105.66,1.04,14166.2,-0.07,-97.07,-164.84,-0.08,645.63,714.29,-2.19,-2.24,20.0,11.81,-0.59,-0.91,6.12,553.72,0.21,-1.9,33.0,-1.09,0.73,-1.63,8.62,8.6,513.57,511.54,-0.9,-0.54,-0.71,31.93,11.51,11.18,10.84,25.25
2022-01-05 10:57:50,9.53,9.47,9.52,-6.07,-12.5,1.81,-3541.55,1.26,14105.66,1.09,14166.2,-0.07,-89.74,-56.78,-0.08,645.63,721.43,-2.11,-2.16,20.0,12.2,-0.45,-0.89,6.12,554.64,0.21,-1.82,33.0,-1.01,0.73,-1.54,8.62,8.6,513.57,511.54,-0.83,-0.45,-0.63,31.93,11.51,11.18,10.84,25.25
2022-01-05 10:58:00,9.53,9.47,9.52,-6.07,-12.5,1.77,-3541.55,1.2,14084.04,1.02,14166.2,-0.07,-86.08,-124.54,-0.08,645.63,728.97,-2.14,-2.19,20.0,12.42,-0.55,-0.86,6.12,554.64,0.21,-1.85,33.0,-1.05,0.79,-1.58,8.62,8.6,518.79,511.54,-0.87,-0.5,-0.67,31.93,11.51,11.18,10.84,25.25
2022-01-05 10:58:10,9.53,9.47,9.52,-6.13,-12.5,1.73,-3541.55,1.2,14166.2,1.02,14166.2,-0.07,-130.04,-201.47,-0.08,645.63,719.44,-2.19,-2.25,20.0,12.67,-0.42,-0.86,6.12,565.63,0.21,-1.9,33.0,-1.11,0.79,-1.64,8.62,8.6,518.79,511.54,-0.93,-0.57,-0.74,31.93,11.51,11.18,10.84,25.25
2022-01-05 10:58:20,9.53,9.47,9.52,-6.13,-12.5,1.84,-3541.55,1.26,14053.77,1.11,14166.2,-0.07,-65.93,-42.12,-0.08,645.63,711.51,-2.05,-2.1,20.0,12.83,-0.42,-0.86,6.12,558.91,0.21,-1.77,33.0,-0.96,0.79,-1.5,8.62,8.6,518.79,511.54,-0.78,-0.41,-0.59,31.93,11.51,11.35,11.0,25.25
2022-01-05 10:58:30,9.53,9.47,9.52,-6.13,-12.5,1.81,-3541.55,1.27,14114.31,1.08,14166.2,-0.07,-32.97,-32.97,-0.08,652.78,711.51,-2.08,-2.12,20.0,13.24,-0.45,-0.85,6.12,558.91,0.21,-1.79,33.0,-0.96,0.93,-1.52,8.62,8.6,518.79,511.54,-0.79,-0.42,-0.61,31.93,11.65,11.35,11.0,25.25
2022-01-05 10:58:40,9.53,9.47,9.52,-6.13,-12.5,1.82,-3541.55,1.28,14127.28,1.12,14166.2,-0.07,-32.97,-49.45,-0.08,652.78,704.76,-2.07,-2.12,20.0,13.54,-0.47,-0.81,6.12,558.91,0.21,-1.78,33.0,-0.98,0.8,-1.5,8.62,8.6,518.79,518.5,-0.8,-0.43,-0.6,31.93,11.5,11.18,10.84,25.25
2022-01-05 10:58:50,9.4,9.47,9.52,-6.13,-12.5,1.81,-3541.55,1.25,14127.28,1.08,14166.2,-0.07,-78.75,-104.4,-0.08,652.78,704.76,-2.1,-2.16,20.0,13.66,-0.5,-0.81,6.12,558.91,0.21,-1.83,33.0,-1.02,0.8,-1.54,8.62,8.6,518.79,512.7,-0.85,-0.48,-0.64,31.93,11.29,11.05,10.84,25.25
2022-01-05 10:59:00,9.4,9.47,9.52,-6.13,-12.5,1.73,-3541.55,1.19,14127.28,1.03,14166.2,-0.07,-78.75,-173.99,-0.08,652.78,704.76,-2.16,-2.19,20.0,13.8,-0.37,-0.83,6.12,558.91,0.21,-1.87,32.26,-1.08,0.8,-1.61,8.62,8.6,518.79,512.7,-0.91,-0.54,-0.71,31.93,11.29,11.05,10.84,25.25
2022-01-05 10:59:10,9.4,9.47,9.52,-6.13,-12.5,1.73,-3541.55,1.18,14148.9,0.98,14166.2,-0.07,-45.79,-168.5,-0.07,652.78,704.76,-2.13,-2.19,20.0,13.8,-0.38,-0.82,6.12,558.3,0.21,-1.84,31.41,-1.06,0.8,-1.58,8.55,8.6,518.79,512.7,-0.88,-0.49,-0.66,31.93,11.43,11.05,10.84,25.25
2022-01-05 10:59:20,9.4,9.47,9.52,-6.13,-12.5,1.78,-3541.55,1.27,14075.39,1.1,14166.2,-0.07,-69.6,-73.26,-0.07,652.78,704.76,-2.07,-2.12,20.0,13.8,-0.42,-0.82,6.12,558.3,0.21,-1.78,31.41,-1.0,0.8,-1.52,8.55,8.6,518.79,512.7,-0.81,-0.44,-0.6,31.93,11.43,11.18,10.84,25.25
2022-01-05 10:59:30,9.4,9.47,9.38,-6.13,-12.5,1.84,-3541.55,1.3,14062.42,1.09,14166.2,-0.07,-1.83,-56.78,-0.06,652.78,695.63,-2.07,-2.12,20.0,13.8,-0.39,-0.82,6.12,558.3,0.21,-1.78,31.41,-0.97,0.66,-1.51,8.55,8.54,518.79,512.7,-0.8,-0.41,-0.59,31.93,11.29,11.02,10.66,25.25
2022-01-05 10:59:40,9.4,9.47,9.38,-6.13,-12.5,1.72,-3541.55,1.17,14062.42,1.02,14166.2,-0.07,-163.0,-190.48,-0.06,659.92,695.63,-2.16,-2.19,20.0,13.8,-0.41,-0.82,6.07,558.3,0.21,-1.87,30.53,-1.06,0.66,-1.61,8.55,8.54,518.79,512.7,-0.89,-0.52,-0.7,31.93,11.29,11.02,10.66,25.25
2022-01-05 10:59:50,9.4,9.47,9.38,-6.13,-12.5,1.69,-3541.55,1.17,8566.31,0.86,14166.2,-0.07,-47.62,-82.42,-0.07,659.92,695.63,-2.09,-2.14,20.0,13.91,-0.45,-0.82,6.29,524.11,0.21,-1.79,30.53,-1.0,0.66,-1.53,8.55,8.54,518.79,512.7,-0.82,-0.44,-0.61,31.93,11.29,11.02,10.66,25.25
2022-01-05 11:00:00,9.33,9.35,9.35,-6.15,-12.5,0.58,-3541.55,0.73,1327.54,0.45,14166.2,-0.08,-126.37,-36.63,-0.04,661.9,684.52,-2.15,-2.18,20.0,14.1,-0.43,-0.86,7.03,384.31,0.18,-1.85,30.1,-1.01,0.76,-1.57,8.5,8.5,519.95,514.73,-0.83,-0.48,-0.66,32.0,11.34,11.1,10.8,25.01
2022-01-05 11:00:10,9.33,9.35,9.35,-6.1,-12.5,0.08,-3541.55,0.51,1327.54,0.17,14166.2,-0.08,-75.09,-102.56,-0.07,661.9,684.52,-2.16,-2.21,20.0,14.36,-0.43,-0.86,7.45,324.18,0.18,-1.86,29.52,-1.04,0.62,-1.59,8.5,8.5,511.83,509.8,-0.87,-0.48,-0.66,32.0,11.21,10.97,10.67,25.01
2022-01-05 11:00:20,9.33,9.35,9.35,-6.1,-12.5,0.23,-3541.55,0.67,1327.54,0.35,14166.2,-0.08,53.11,51.28,0.01,661.9,684.52,-2.03,-2.09,20.0,14.67,-0.49,-0.84,7.31,332.42,0.18,-1.74,29.0,-0.91,0.41,-1.47,8.5,8.5,511.83,510.38,-0.73,-0.34,-0.53,32.0,11.21,10.97,10.67,25.01
2022-01-05 11:00:30,9.33,9.35,9.35,-6.1,-12.5,1.12,-3541.55,0.84,1314.57,0.52,14166.2,-0.08,-25.64,-65.93,-0.08,661.9,684.52,-2.1,-2.15,20.0,13.74,-0.45,-0.84,6.73,437.12,0.18,-1.81,29.0,-1.02,0.6,-1.54,8.5,8.5,520.24,515.6,-0.85,-0.47,-0.65,32.0,11.21,10.97,10.67,25.01
2022-01-05 11:00:40,9.33,9.35,9.35,-6.1,-12.5,1.41,-3541.55,0.86,1859.42,0.49,14166.2,-0.08,-153.85,-225.27,-0.08,661.9,684.52,-2.18,-2.23,20.0,12.2,-0.45,-0.84,6.57,471.0,0.18,-1.89,29.0,-1.11,0.6,-1.62,8.5,8.5,513.57,504.58,-0.93,-0.56,-0.75,32.0,11.06,10.83,10.52,25.01
2022-01-05 11:00:50,9.33,9.35,9.35,-5.94,-12.5,1.4,-3541.55,0.87,2719.95,0.47,14166.2,-0.08,-239.93,-261.9,-0.08,661.9,691.67,-2.21,-2.24,20.0,10.54,-0.53,-0.86,6.51,485.65,0.18,-1.93,29.0,-1.14,0.61,-1.65,8.5,8.5,513.57,509.8,-0.96,-0.63,-0.81,31.72,10.71,10.48,10.19,25.01
2022-01-05 11:01:00,9.33,9.35,9.35,-5.94,-12.5,1.54,-3541.55,0.98,4038.84,0.57,14166.2,-0.08,-239.93,-183.15,-0.08,661.9,691.67,-2.14,-2.18,20.0,9.34,-0.53,-0.88,6.46,501.53,0.18,-1.85,29.0,-1.08,0.61,-1.59,8.5,8.5,513.57,509.8,-0.89,-0.55,-0.73,31.52,10.71,10.48,10.19,25.01
2022-01-05 11:01:10,9.33,9.35,9.35,-5.94,-12.5,1.62,-3541.55,1.04,6015.01,0.7,14166.2,-0.08,-130.04,-122.71,-0.08,661.9,691.67,-2.12,-2.16,20.0,9.04,-0.47,-0.88,6.35,512.52,0.18,-1.83,29.0,-1.04,0.61,-1.57,8.5,8.5,513.57,509.8,-0.86,-0.49,-0.67,31.7,10.71,10.48,10.19,25.01
2022-01-05 11:01:20,9.33,9.35,9.35,-6.06,-12.5,1.7,-3541.55,1.14,8211.73,0.85,14166.2,-0.08,-64.1,-115.38,-0.08,661.9,691.67,-2.12,-2.16,20.0,9.18,-0.43,-0.88,6.28,527.17,0.18,-1.82,29.0,-1.03,0.63,-1.55,8.5,8.5,513.57,509.8,-0.85,-0.47,-0.65,31.7,10.71,10.48,10.19,25.01
2022-01-05 11:01:30,9.33,9.35,9.35,-6.06,-12.5,1.61,-3541.55,1.06,10892.75,0.86,14166.2,-0.08,-155.68,-228.94,-0.08,661.9,701.19,-2.19,-2.25,20.0,9.69,-0.51,-0.86,6.21,544.26,0.18,-1.91,29.0,-1.12,0.63,-1.65,8.5,8.5,513.57,509.8,-0.95,-0.58,-0.77,31.7,10.71,10.48,10.19,25.01
2022-01-05 11:01:40,9.33,9.35,9.35,-6.06,-12.5,1.7,-3541.55,1.15,13405.13,0.94,14166.2,-0.08,-89.74,-173.99,-0.05,661.9,701.19,-2.16,-2.21,20.0,10.18,-0.51,-0.86,6.14,557.69,0.18,-1.87,29.0,-1.06,0.63,-1.59,8.5,8.5,513.57,509.8,-0.89,-0.52,-0.69,31.7,10.71,10.48,10.19,25.01
2022-01-05 11:01:50,9.33,9.35,9.35,-6.06,-12.5,1.95,-3541.55,1.42,13898.1,1.21,14166.2,-0.01,45.79,109.89,0.06,661.9,701.19,-1.97,-2.03,20.0,10.65,-0.49,-0.84,6.14,551.59,0.18,-1.68,29.0,-0.85,0.63,-1.4,8.5,8.5,513.57,509.8,-0.67,-0.3,-0.47,31.7,10.71,10.48,10.19,25.01
2022-01-05 11:02:00,9.33,9.35,9.35,-6.06,-12.5,1.84,-3541.55,1.3,14032.15,1.12,14166.2,-0.07,-93.41,-27.47,-0.07,661.9,701.19,-2.06,-2.12,20.0,11.18,-0.44,-0.82,6.14,551.59,0.18,-1.78,29.0,-0.96,0.63,-1.49,8.5,8.5,513.57,509.8,-0.79,-0.42,-0.6,31.49,10.71,10.48,10.19,25.01
2022-01-05 11:02:10,9.33,9.35,9.35,-6.06,-12.5,1.88,-3541.55,1.34,14049.45,1.11,14166.2,-0.07,-45.79,-27.47,-0.07,661.9,701.19,-2.04,-2.09,20.0,11.7,-0.36,-0.82,6.14,551.59,0.18,-1.75,29.0,-0.93,0.63,-1.47,8.57,8.5,513.57,509.8,-0.75,-0.37,-0.56,31.49,10.71,10.48,10.19,25.01
2022-01-05 11:02:20,9.33,9.35,9.35,-6.06,-12.5,1.81,-3541.55,1.26,14144.58,1.06,14166.2,-0.07,-25.64,-73.26,-0.07,661.9,708.33,-2.12,-2.17,20.0,11.82,-0.38,-0.8,6.14,551.59,0.18,-1.83,29.0,-1.0,0.63,-1.55,8.57,8.57,513.57,509.8,-0.83,-0.44,-0.63,31.25,10.71,10.48,10.19,25.01
2022-01-05 11:02:30,9.33,9.35,9.35,-6.06,-12.5,1.84,-3541.55,1.3,14071.07,1.1,14166.2,-0.07,-25.64,-38.46,-0.07,671.03,708.33,-2.09,-2.14,20.0,11.82,-0.41,-0.8,6.14,551.59,0.18,-1.81,29.0,-0.98,0.63,-1.53,8.57,8.57,513.57,509.8,-0.8,-0.42,-0.59,31.78,10.76,10.52,10.22,25.01
2022-01-05 11:02:40,9.33,9.35,9.35,-6.06,-12.5,1.81,-3541.55,1.3,14071.07,1.11,14166.2,-0.07,-27.47,-47.62,-0.07,671.03,708.33,-2.09,-2.14,20.0,11.7,-0.32,-0.8,6.14,550.06,0.18,-1.8,29.0,-0.98,0.63,-1.52,8.57,8.57,513.57,509.8,-0.81,-0.43,-0.62,31.94,10.76,10.52,10.22,25.01
2022-01-05 11:02:50,9.33,9.35,9.35,-6.06,-12.5,1.81,-3541.55,1.26,14071.07,1.08,14166.2,-0.07,-27.47,-47.62,-0.07,677.78,708.33,-2.09,-2.14,20.0,11.7,-0.4,-0.8,6.14,550.06,0.18,-1.8,29.64,-1.0,0.4,-1.54,8.57,8.57,518.5,509.8,-0.81,-0.45,-0.62,31.94,10.76,10.52,10.22,25.3
2022-01-05 11:03:00,9.33,9.35,9.35,-6.06,-12.5,1.76,-3541.55,1.2,14166.2,0.99,14166.2,-0.07,-91.58,-157.51,-0.07,677.78,708.33,-2.14,-2.19,20.0,11.5,-0.36,-0.8,6.14,556.17,0.18,-1.85,29.64,-1.05,0.57,-1.59,8.57,8.57,518.5,509.8,-0.87,-0.51,-0.68,31.94,10.76,10.52,10.22,25.3
2022-01-05 11:03:10,9.33,9.35,9.35,-6.06,-12.5,1.79,-3541.55,1.25,14166.2,1.05,14166.2,-0.07,-91.58,-113.55,-0.07,677.78,698.41,-2.12,-2.17,20.0,11.5,-0.38,-0.82,6.14,556.17,0.18,-1.81,29.64,-1.01,0.57,-1.54,8.57,8.57,518.5,509.8,-0.83,-0.46,-0.64,31.94,10.76,10.52,10.22,25.3
2022-01-05 11:03:20,9.33,9.35,9.35,-6.06,-12.5,1.77,-3541.55,1.24,14166.2,1.04,14166.2,-0.07,-95.24,-97.07,-0.07,677.78,698.41,-2.14,-2.18,20.0,11.65,-0.42,-0.8,6.14,562.58,0.18,-1.84,30.25,-1.05,0.57,-1.58,8.57,8.57,518.5,509.8,-0.87,-0.5,-0.68,31.94,10.89,10.52,10.22,25.3
2022-01-05 11:03:30,9.33,9.35,9.35,-6.06,-12.5,1.78,-3541.55,1.24,14166.2,1.04,14166.2,-0.07,-131.87,-115.38,-0.07,677.78,698.41,-2.12,-2.17,20.0,11.87,-0.46,-0.82,6.14,556.78,0.18,-1.83,30.25,-1.03,0.57,-1.56,8.57,8.57,518.5,509.8,-0.86,-0.49,-0.67,31.94,10.89,10.71,10.42,25.3
2022-01-05 11:03:40,9.33,9.35,9.35,-6.06,-12.5,1.72,-3541.55,1.2,14144.58,0.99,14166.2,-0.07,-100.73,-141.03,-0.07,677.78,688.49,-2.12,-2.17,20.0,12.14,-0.48,-0.83,6.07,556.78,0.18,-1.83,30.25,-1.03,0.57,-1.57,8.57,8.57,518.5,509.8,-0.86,-0.49,-0.67,31.94,11.03,10.71,10.42,25.3
2022-01-05 11:03:50,9.33,9.35,9.35,-6.06,-12.5,1.67,-3541.55,1.17,14144.58,0.92,14166.2,-0.07,-164.84,-238.1,-0.07,677.78,681.75,-2.17,-2.22,20.0,12.47,-0.43,-0.86,6.07,562.27,0.18,-1.9,30.25,-1.12,0.57,-1.63,8.57,8.57,518.5,515.02,-0.95,-0.58,-0.75,31.94,11.03,10.86,10.55,25.3
2022-01-05 11:04:00,9.33,9.35,9.35,-6.06,-12.5,1.28,-3541.55,0.83,6637.7,0.46,14166.2,-0.07,-247.25,-412.09,-0.07,677.78,674.21,-2.3,-2.35,20.0,12.94,-0.49,-0.89,6.3,521.06,0.18,-2.02,30.25,-1.24,0.72,-1.77,8.57,8.57,518.5,522.27,-1.08,-0.72,-0.88,31.94,11.28,11.0,10.68,25.3
2022-01-05 11:04:10,9.33,9.35,9.35,-6.11,-12.5,0.58,-3541.55,0.75,1331.86,0.42,14166.2,-0.07,-250.92,-98.9,-0.07,677.78,666.27,-2.18,-2.24,20.0,13.6,-0.52,-0.93,7.04,397.44,0.18,-1.9,30.25,-1.08,0.72,-1.61,8.46,8.48,518.5,522.27,-0.91,-0.54,-0.73,31.94,11.49,11.27,10.99,25.0
2022-01-05 11:04:20,9.33,9.35,9.35,-6.11,-12.5,-0.08,-3541.55,0.36,1331.86,0.06,14166.2,-0.05,-135.53,-265.57,-0.07,677.78,666.27,-2.27,-2.3,20.0,14.29,-0.59,-0.91,7.43,322.04,0.18,-1.97,30.25,-1.16,0.57,-1.71,8.46,8.48,517.63,511.54,-0.99,-0.61,-0.78,31.94,11.61,11.27,10.99,25.0
2022-01-05 11:04:30,9.33,9.35,9.35,-6.11,-12.5,0.32,-3541.55,0.62,1331.86,0.34,14166.2,-0.05,-155.68,-117.22,-0.07,670.24,666.27,-2.14,-2.2,20.0,14.98,-0.61,-0.91,7.15,359.89,0.18,-1.85,30.25,-1.04,0.6,-1.58,8.46,8.48,517.63,511.54,-0.86,-0.49,-0.67,31.94,11.33,10.95,10.61,25.0
2022-01-05 11:04:40,9.33,9.35,9.35,-6.03,-12.5,1.25,-3541.55,0.86,1180.52,0.53,14166.2,-0.05,-227.11,-183.15,-0.07,670.24,666.27,-2.16,-2.21,20.0,14.98,-0.54,-0.94,6.68,442.0,0.18,-1.87,29.64,-1.08,0.72,-1.6,8.46,8.48,517.63,516.47,-0.9,-0.54,-0.72,31.94,11.33,10.95,10.61,25.0
2022-01-05 11:04:50,9.33,9.35,9.35,-6.03,-12.5,1.36,-3541.55,0.82,1868.07,0.45,14166.2,-0.05,-208.79,-256.41,-0.07,670.24,666.27,-2.24,-2.29,20.0,14.04,-0.58,-0.94,6.52,472.53,0.18,-1.95,29.64,-1.17,0.57,-1.68,8.46,8.48,517.63,516.47,-0.98,-0.61,-0.8,31.94,11.18,10.98,10.65,24.73
2022-01-05 11:05:00,9.33,9.35,9.35,-6.03,-12.5,1.47,-3541.55,0.9,2637.78,0.49,14166.2,-0.05,-208.79,-205.13,-0.07,670.24,674.6,-2.19,-2.24,20.0,13.06,-0.5,-0.94,6.52,481.68,0.18,-1.91,29.09,-1.1,0.57,-1.65,8.46,8.48,517.63,516.47,-0.93,-0.59,-0.75,31.94,11.18,10.98,10.65,24.73
2022-01-05 11:05:10,9.33,9.35,9.35,-5.94,-12.5,1.54,-3541.55,0.98,4047.49,0.58,14166.2,-0.05,-128.21,-205.13,-0.07,661.11,674.6,-2.17,-2.22,20.0,12.31,-0.44,-0.94,6.45,497.86,0.18,-1.88,29.09,-1.08,0.57,-1.61,8.46,8.4,517.63,516.47,-0.91,-0.55,-0.73,31.94,11.18,10.98,10.65,24.73
2022-01-05 11:05:20,9.33,9.35,9.35,-5.94,-12.5,1.59,-3541.55,1.03,6019.34,0.66,14166.2,-0.05,-164.84,-201.47,-0.07,661.11,674.6,-2.18,-2.23,20.0,11.92,-0.52,-0.94,6.37,516.18,0.18,-1.89,28.51,-1.1,0.57,-1.63,8.46,8.4,517.63,516.47,-0.93,-0.56,-0.75,31.94,11.39,10.98,10.65,24.73
2022-01-05 11:05:30,9.33,9.35,9.35,-5.99,-12.5,1.64,-3541.55,1.09,8172.81,0.78,14166.2,-0.05,-164.84,-170.33,-0.07,661.11,674.6,-2.15,-2.2,20.0,11.92,-0.53,-0.92,6.3,522.89,0.18,-1.86,28.51,-1.06,0.57,-1.59,8.38,8.4,517.63,516.47,-0.89,-0.52,-0.71,31.94,11.39,11.13,10.85,24.73
2022-01-05 11:05:40,9.18,9.2,9.2,-5.99,-12.5,1.74,-3541.55,1.2,10555.46,0.97,14166.2,-0.05,-51.28,-56.78,-0.07,661.11,674.6,-2.09,-2.15,20.0,12.31,-0.42,-0.9,6.3,531.75,0.18,-1.79,28.51,-0.97,0.57,-1.52,8.38,8.33,522.56,516.47,-0.82,-0.44,-0.6,31.94,11.26,11.13,10.72,24.73
2022-01-05 11:05:50,9.18,9.2,9.2,-5.99,-12.5,1.79,-3541.55,1.26,13370.54,1.05,14166.2,-0.05,-82.42,-65.93,-0.07,653.97,674.6,-2.1,-2.15,20.0,13.0,-0.45,-0.86,6.14,545.18,0.18,-1.82,28.51,-1.0,0.57,-1.54,8.38,8.33,522.56,516.47,-0.82,-0.45,-0.63,31.94,11.26,11.13,10.72,24.46
2022-01-05 11:06:00,9.18,9.2,9.2,-5.99,-12.5,1.82,-3541.55,1.27,13720.8,1.05,14166.2,-0.05,-82.42,-49.45,-0.07,653.97,674.6,-2.09,-2.14,20.0,13.53,-0.39,-0.86,6.14,554.33,0.18,-1.8,28.51,-0.99,0.57,-1.53,8.3,8.33,522.56,516.47,-0.81,-0.43,-0.62,31.94,11.47,11.35,11.04,24.46
2022-01-05 11:06:10,9.18,9.2,9.2,-5.99,-12.5,1.82,-3541.55,1.28,13755.4,1.07,14166.2,-0.05,-10.99,-49.45,-0.08,653.97,674.6,-2.1,-2.15,20.0,13.97,-0.42,-0.83,6.14,554.33,0.18,-1.8,28.51,-0.99,0.57,-1.53,8.3,8.33,522.56,516.47,-0.81,-0.43,-0.62,31.94,11.76,11.49,11.18,24.19
2022-01-05 11:06:20,9.18,9.2,9.2,-5.99,-12.5,1.85,-3541.55,1.3,13629.99,1.09,14166.2,-0.05,3.66,-21.98,-0.07,653.97,674.6,-2.08,-2.13,20.0,14.5,-0.38,-0.81,6.14,548.84,0.18,-1.78,27.11,-0.97,0.7,-1.51,8.3,8.26,522.56,522.56,-0.79,-0.4,-0.58,31.94,11.63,11.34,11.03,24.19
2022-01-05 11:06:30,9.18,9.2,9.2,-5.99,-12.5,1.83,-3541.55,1.29,13772.69,1.08,14166.2,-0.05,-29.3,-51.28,-0.07,653.97,674.6,-2.1,-2.15,20.0,14.76,-0.42,-0.81,6.14,554.03,0.18,-1.8,26.59,-0.98,0.54,-1.54,8.3,8.26,517.63,517.63,-0.8,-0.44,-0.61,31.94,11.63,11.34,11.03,24.19
2022-01-05 11:06:40,9.18,9.07,9.07,-5.99,-12.5,1.84,-3541.55,1.31,13707.83,1.1,14166.2,-0.05,-29.3,-31.14,-0.06,653.97,667.06,-2.07,-2.12,20.0,14.91,-0.47,-0.81,6.14,554.03,0.18,-1.77,26.59,-0.96,0.54,-1.51,8.21,8.26,517.63,517.63,-0.78,-0.41,-0.58,31.94,11.49,11.34,11.03,24.19
2022-01-05 11:06:50,9.04,9.07,9.07,-5.99,-12.5,1.79,-3541.55,1.26,13794.32,1.05,14166.2,-0.05,-76.92,-89.74,-0.06,653.97,667.06,-2.14,-2.17,20.0,14.71,-0.47,-0.79,6.14,554.03,0.18,-1.83,26.59,-1.03,0.4,-1.57,8.21,8.26,517.63,517.63,-0.86,-0.48,-0.66,31.94,11.63,11.34,11.03,24.19
2022-01-05 11:07:00,9.04,9.07,9.07,-5.99,-12.5,1.88,-3541.55,1.36,13569.46,1.14,14166.2,-0.05,-5.49,1.83,-0.02,653.97,667.06,-2.01,-2.08,20.0,14.71,-0.36,-0.79,6.14,546.09,0.18,-1.74,25.7,-0.91,0.4,-1.46,8.21,8.17,517.63,526.04,-0.73,-0.34,-0.52,31.94,11.76,11.34,11.22,23.92
2022-01-05 11:07:10,9.04,9.07,9.07,-5.99,-12.5,1.9,-3541.55,1.38,13478.65,1.16,14166.2,-0.05,-5.49,45.79,0.01,653.97,667.06,-2.04,-2.09,20.0,14.71,-0.45,-0.79,6.14,547.01,0.18,-1.75,25.7,-0.92,0.56,-1.48,8.13,8.17,517.63,526.04,-0.74,-0.35,-0.53,31.94,11.89,11.68,11.36,23.92
